,Province/State,Country/Region,Date,total_cases
3958,,Finland,2020-02-06,0
3959,French Guiana,France,2020-02-06,0
3960,French Polynesia,France,2020-02-06,0
3961,Guadeloupe,France,2020-02-06,0
3962,Mayotte,France,2020-02-06,0
3963,New Caledonia,France,2020-02-06,0
3964,Reunion,France,2020-02-06,0
3965,Saint Barthelemy,France,2020-02-06,0
3966,St Martin,France,2020-02-06,0
3967,Martinique,France,2020-02-06,0
3968,,France,2020-02-06,0
3969,,Gabon,2020-02-06,0
3970,,Gambia,2020-02-06,0
3971,,Georgia,2020-02-06,0
3972,,Germany,2020-02-06,0
3973,,Ghana,2020-02-06,0
3974,,Greece,2020-02-06,0
3975,,Guatemala,2020-02-06,0
3976,,Guinea,2020-02-06,0
3977,,Guyana,2020-02-06,0
3978,,Haiti,2020-02-06,0
3979,,Honduras,2020-02-06,0
3980,,Hungary,2020-02-06,0
3981,,Iceland,2020-02-06,0
3982,,India,2020-02-06,0
3983,,Indonesia,2020-02-06,0
3984,,Iran,2020-02-06,0
3985,,Iraq,2020-02-06,0
3986,,Ireland,2020-02-06,0
3987,,Israel,2020-02-06,0
3988,,Italy,2020-02-06,0
3989,,Jamaica,2020-02-06,0
3990,,Japan,2020-02-06,0
3991,,Jordan,2020-02-06,0
3992,,Kazakhstan,2020-02-06,0
3993,,Kenya,2020-02-06,0
3994,,"Korea, South",2020-02-06,0
3995,,Kuwait,2020-02-06,0
3996,,Kyrgyzstan,2020-02-06,0
3997,,Latvia,2020-02-06,0
3998,,Lebanon,2020-02-06,0
3999,,Liberia,2020-02-06,0
4000,,Liechtenstein,2020-02-06,0
4001,,Lithuania,2020-02-06,0
4002,,Luxembourg,2020-02-06,0
4003,,Madagascar,2020-02-06,0
4004,,Malaysia,2020-02-06,0
4005,,Maldives,2020-02-06,0
4006,,Malta,2020-02-06,0
4007,,Mauritania,2020-02-06,0
4008,,Mauritius,2020-02-06,0
4009,,Mexico,2020-02-06,0
4010,,Moldova,2020-02-06,0
4011,,Monaco,2020-02-06,0
4012,,Mongolia,2020-02-06,0
4013,,Montenegro,2020-02-06,0
4014,,Morocco,2020-02-06,0
4015,,Namibia,2020-02-06,0
4016,,Nepal,2020-02-06,0
4017,Aruba,Netherlands,2020-02-06,0
4018,Curacao,Netherlands,2020-02-06,0
4019,Sint Maarten,Netherlands,2020-02-06,0
4020,,Netherlands,2020-02-06,0
4021,,New Zealand,2020-02-06,0
4022,,Nicaragua,2020-02-06,0
4023,,Niger,2020-02-06,0
4024,,Nigeria,2020-02-06,0
4025,,North Macedonia,2020-02-06,0
4026,,Norway,2020-02-06,0
4027,,Oman,2020-02-06,0
4028,,Pakistan,2020-02-06,0
4029,,Panama,2020-02-06,0
4030,,Papua New Guinea,2020-02-06,0
4031,,Paraguay,2020-02-06,0
4032,,Peru,2020-02-06,0
4033,,Philippines,2020-02-06,1
4034,,Poland,2020-02-06,0
4035,,Portugal,2020-02-06,0
4036,,Qatar,2020-02-06,0
4037,,Romania,2020-02-06,0
4038,,Russia,2020-02-06,0
4039,,Rwanda,2020-02-06,0
4040,,Saint Lucia,2020-02-06,0
4041,,Saint Vincent and the Grenadines,2020-02-06,0
4042,,San Marino,2020-02-06,0
4043,,Saudi Arabia,2020-02-06,0
4044,,Senegal,2020-02-06,0
4045,,Serbia,2020-02-06,0
4046,,Seychelles,2020-02-06,0
4047,,Singapore,2020-02-06,0
4048,,Slovakia,2020-02-06,0
4049,,Slovenia,2020-02-06,0
4050,,Somalia,2020-02-06,0
4051,,South Africa,2020-02-06,0
4052,,Spain,2020-02-06,0
4053,,Sri Lanka,2020-02-06,0
4054,,Sudan,2020-02-06,0
4055,,Suriname,2020-02-06,0
4056,,Sweden,2020-02-06,0
4057,,Switzerland,2020-02-06,0
4058,,Taiwan*,2020-02-06,0
4059,,Tanzania,2020-02-06,0
4060,,Thailand,2020-02-06,0
4061,,Togo,2020-02-06,0
4062,,Trinidad and Tobago,2020-02-06,0
4063,,Tunisia,2020-02-06,0
4064,,Turkey,2020-02-06,0
4065,,Uganda,2020-02-06,0
4066,,Ukraine,2020-02-06,0
4067,,United Arab Emirates,2020-02-06,0
4068,Bermuda,United Kingdom,2020-02-06,0
4069,Cayman Islands,United Kingdom,2020-02-06,0
4070,Channel Islands,United Kingdom,2020-02-06,0
4071,Gibraltar,United Kingdom,2020-02-06,0
4072,Isle of Man,United Kingdom,2020-02-06,0
4073,Montserrat,United Kingdom,2020-02-06,0
4074,,United Kingdom,2020-02-06,0
4075,,Uruguay,2020-02-06,0
4076,,US,2020-02-06,0
4077,,Uzbekistan,2020-02-06,0
4078,,Venezuela,2020-02-06,0
4079,,Vietnam,2020-02-06,0
4080,,Zambia,2020-02-06,0
4081,,Zimbabwe,2020-02-06,0
4082,Diamond Princess,Canada,2020-02-06,0
4083,,Dominica,2020-02-06,0
4084,,Grenada,2020-02-06,0
4085,,Mozambique,2020-02-06,0
4086,,Syria,2020-02-06,0
4087,,Belize,2020-02-06,0
4088,Recovered,Canada,2020-02-06,0
4089,,Laos,2020-02-06,0
4090,,Libya,2020-02-06,0
4091,,Guinea-Bissau,2020-02-06,0
4092,,Mali,2020-02-06,0
4093,,Saint Kitts and Nevis,2020-02-06,0
4094,Northwest Territories,Canada,2020-02-06,0
4095,Yukon,Canada,2020-02-06,0
4096,,Burma,2020-02-06,0
4097,Anguilla,United Kingdom,2020-02-06,0
4098,British Virgin Islands,United Kingdom,2020-02-06,0
4099,Turks and Caicos Islands,United Kingdom,2020-02-06,0
4100,,Botswana,2020-02-06,0
4101,,Burundi,2020-02-06,0
4102,,Sierra Leone,2020-02-06,0
4103,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-02-06,0
4104,,Malawi,2020-02-06,0
4105,Falkland Islands (Malvinas),United Kingdom,2020-02-06,0
4106,Saint Pierre and Miquelon,France,2020-02-06,0
4107,,South Sudan,2020-02-06,0
4108,,Sao Tome and Principe,2020-02-06,0
4109,,Yemen,2020-02-06,0
4110,,Comoros,2020-02-06,0
4111,,Tajikistan,2020-02-06,0
4112,,Afghanistan,2020-02-07,0
4113,,Albania,2020-02-07,0
4114,,Algeria,2020-02-07,0
4115,,Andorra,2020-02-07,0
4116,,Angola,2020-02-07,0
4117,,Antigua and Barbuda,2020-02-07,0
4118,,Argentina,2020-02-07,0
4119,,Armenia,2020-02-07,0
4120,Australian Capital Territory,Australia,2020-02-07,0
4121,New South Wales,Australia,2020-02-07,0
4122,Northern Territory,Australia,2020-02-07,0
4123,Queensland,Australia,2020-02-07,0
4124,South Australia,Australia,2020-02-07,0
4125,Tasmania,Australia,2020-02-07,0
4126,Victoria,Australia,2020-02-07,0
4127,Western Australia,Australia,2020-02-07,0
4128,,Austria,2020-02-07,0
4129,,Azerbaijan,2020-02-07,0
4130,,Bahamas,2020-02-07,0
4131,,Bahrain,2020-02-07,0
4132,,Bangladesh,2020-02-07,0
4133,,Barbados,2020-02-07,0
4134,,Belarus,2020-02-07,0
4135,,Belgium,2020-02-07,0
4136,,Benin,2020-02-07,0
4137,,Bhutan,2020-02-07,0
4138,,Bolivia,2020-02-07,0
4139,,Bosnia and Herzegovina,2020-02-07,0
4140,,Brazil,2020-02-07,0
4141,,Brunei,2020-02-07,0
4142,,Bulgaria,2020-02-07,0
4143,,Burkina Faso,2020-02-07,0
4144,,Cabo Verde,2020-02-07,0
4145,,Cambodia,2020-02-07,0
4146,,Cameroon,2020-02-07,0
4147,Alberta,Canada,2020-02-07,0
4148,British Columbia,Canada,2020-02-07,0
4149,Grand Princess,Canada,2020-02-07,0
4150,Manitoba,Canada,2020-02-07,0
4151,New Brunswick,Canada,2020-02-07,0
4152,Newfoundland and Labrador,Canada,2020-02-07,0
4153,Nova Scotia,Canada,2020-02-07,0
4154,Ontario,Canada,2020-02-07,0
4155,Prince Edward Island,Canada,2020-02-07,0
4156,Quebec,Canada,2020-02-07,0
4157,Saskatchewan,Canada,2020-02-07,0
4158,,Central African Republic,2020-02-07,0
4159,,Chad,2020-02-07,0
4160,,Chile,2020-02-07,0
4161,Anhui,China,2020-02-07,0
4162,Beijing,China,2020-02-07,1
4163,Chongqing,China,2020-02-07,2
4164,Fujian,China,2020-02-07,0
4165,Gansu,China,2020-02-07,0
4166,Guangdong,China,2020-02-07,1
4167,Guangxi,China,2020-02-07,0
4168,Guizhou,China,2020-02-07,1
4169,Hainan,China,2020-02-07,2
4170,Hebei,China,2020-02-07,1
4171,Heilongjiang,China,2020-02-07,3
4172,Henan,China,2020-02-07,3
4173,Hong Kong,China,2020-02-07,1
4174,Hubei,China,2020-02-07,699
4175,Hunan,China,2020-02-07,0
4176,Inner Mongolia,China,2020-02-07,0
4177,Jiangsu,China,2020-02-07,0
4178,Jiangxi,China,2020-02-07,0
4179,Jilin,China,2020-02-07,1
4180,Liaoning,China,2020-02-07,0
4181,Macau,China,2020-02-07,0
4182,Ningxia,China,2020-02-07,0
4183,Qinghai,China,2020-02-07,0
4184,Shaanxi,China,2020-02-07,0
4185,Shandong,China,2020-02-07,0
4186,Shanghai,China,2020-02-07,1
4187,Shanxi,China,2020-02-07,0
4188,Sichuan,China,2020-02-07,1
4189,Tianjin,China,2020-02-07,1
4190,Tibet,China,2020-02-07,0
4191,Xinjiang,China,2020-02-07,0
4192,Yunnan,China,2020-02-07,0
4193,Zhejiang,China,2020-02-07,0
4194,,Colombia,2020-02-07,0
4195,,Costa Rica,2020-02-07,0
4196,,Cote d'Ivoire,2020-02-07,0
4197,,Croatia,2020-02-07,0
4198,,Cuba,2020-02-07,0
4199,,Cyprus,2020-02-07,0
4200,,Czechia,2020-02-07,0
4201,Faroe Islands,Denmark,2020-02-07,0
4202,Greenland,Denmark,2020-02-07,0
4203,,Denmark,2020-02-07,0
4204,,Djibouti,2020-02-07,0
4205,,Dominican Republic,2020-02-07,0
4206,,Ecuador,2020-02-07,0
4207,,Egypt,2020-02-07,0
4208,,El Salvador,2020-02-07,0
4209,,Equatorial Guinea,2020-02-07,0
4210,,Eritrea,2020-02-07,0
4211,,Estonia,2020-02-07,0
4212,,Eswatini,2020-02-07,0
4213,,Ethiopia,2020-02-07,0
4214,,Fiji,2020-02-07,0
4215,,Finland,2020-02-07,0
4216,French Guiana,France,2020-02-07,0
4217,French Polynesia,France,2020-02-07,0
4218,Guadeloupe,France,2020-02-07,0
4219,Mayotte,France,2020-02-07,0
4220,New Caledonia,France,2020-02-07,0
4221,Reunion,France,2020-02-07,0
4222,Saint Barthelemy,France,2020-02-07,0
4223,St Martin,France,2020-02-07,0
4224,Martinique,France,2020-02-07,0
4225,,France,2020-02-07,0
4226,,Gabon,2020-02-07,0
4227,,Gambia,2020-02-07,0
4228,,Georgia,2020-02-07,0
4229,,Germany,2020-02-07,0
4230,,Ghana,2020-02-07,0
4231,,Greece,2020-02-07,0
4232,,Guatemala,2020-02-07,0
4233,,Guinea,2020-02-07,0
4234,,Guyana,2020-02-07,0
4235,,Haiti,2020-02-07,0
4236,,Honduras,2020-02-07,0
4237,,Hungary,2020-02-07,0
4238,,Iceland,2020-02-07,0
4239,,India,2020-02-07,0
4240,,Indonesia,2020-02-07,0
4241,,Iran,2020-02-07,0
4242,,Iraq,2020-02-07,0
4243,,Ireland,2020-02-07,0
4244,,Israel,2020-02-07,0
4245,,Italy,2020-02-07,0
4246,,Jamaica,2020-02-07,0
4247,,Japan,2020-02-07,0
4248,,Jordan,2020-02-07,0
4249,,Kazakhstan,2020-02-07,0
4250,,Kenya,2020-02-07,0
4251,,"Korea, South",2020-02-07,0
4252,,Kuwait,2020-02-07,0
4253,,Kyrgyzstan,2020-02-07,0
4254,,Latvia,2020-02-07,0
4255,,Lebanon,2020-02-07,0
4256,,Liberia,2020-02-07,0
4257,,Liechtenstein,2020-02-07,0
4258,,Lithuania,2020-02-07,0
4259,,Luxembourg,2020-02-07,0
4260,,Madagascar,2020-02-07,0
4261,,Malaysia,2020-02-07,0
4262,,Maldives,2020-02-07,0
4263,,Malta,2020-02-07,0
4264,,Mauritania,2020-02-07,0
4265,,Mauritius,2020-02-07,0
4266,,Mexico,2020-02-07,0
4267,,Moldova,2020-02-07,0
4268,,Monaco,2020-02-07,0
4269,,Mongolia,2020-02-07,0
4270,,Montenegro,2020-02-07,0
4271,,Morocco,2020-02-07,0
4272,,Namibia,2020-02-07,0
4273,,Nepal,2020-02-07,0
4274,Aruba,Netherlands,2020-02-07,0
4275,Curacao,Netherlands,2020-02-07,0
4276,Sint Maarten,Netherlands,2020-02-07,0
4277,,Netherlands,2020-02-07,0
4278,,New Zealand,2020-02-07,0
4279,,Nicaragua,2020-02-07,0
4280,,Niger,2020-02-07,0
4281,,Nigeria,2020-02-07,0
4282,,North Macedonia,2020-02-07,0
4283,,Norway,2020-02-07,0
4284,,Oman,2020-02-07,0
4285,,Pakistan,2020-02-07,0
4286,,Panama,2020-02-07,0
4287,,Papua New Guinea,2020-02-07,0
4288,,Paraguay,2020-02-07,0
4289,,Peru,2020-02-07,0
4290,,Philippines,2020-02-07,1
4291,,Poland,2020-02-07,0
4292,,Portugal,2020-02-07,0
4293,,Qatar,2020-02-07,0
4294,,Romania,2020-02-07,0
4295,,Russia,2020-02-07,0
4296,,Rwanda,2020-02-07,0
4297,,Saint Lucia,2020-02-07,0
4298,,Saint Vincent and the Grenadines,2020-02-07,0
4299,,San Marino,2020-02-07,0
4300,,Saudi Arabia,2020-02-07,0
4301,,Senegal,2020-02-07,0
4302,,Serbia,2020-02-07,0
4303,,Seychelles,2020-02-07,0
4304,,Singapore,2020-02-07,0
4305,,Slovakia,2020-02-07,0
4306,,Slovenia,2020-02-07,0
4307,,Somalia,2020-02-07,0
4308,,South Africa,2020-02-07,0
4309,,Spain,2020-02-07,0
4310,,Sri Lanka,2020-02-07,0
4311,,Sudan,2020-02-07,0
4312,,Suriname,2020-02-07,0
4313,,Sweden,2020-02-07,0
4314,,Switzerland,2020-02-07,0
4315,,Taiwan*,2020-02-07,0
4316,,Tanzania,2020-02-07,0
4317,,Thailand,2020-02-07,0
4318,,Togo,2020-02-07,0
4319,,Trinidad and Tobago,2020-02-07,0
4320,,Tunisia,2020-02-07,0
4321,,Turkey,2020-02-07,0
4322,,Uganda,2020-02-07,0
4323,,Ukraine,2020-02-07,0
4324,,United Arab Emirates,2020-02-07,0
4325,Bermuda,United Kingdom,2020-02-07,0
4326,Cayman Islands,United Kingdom,2020-02-07,0
4327,Channel Islands,United Kingdom,2020-02-07,0
4328,Gibraltar,United Kingdom,2020-02-07,0
4329,Isle of Man,United Kingdom,2020-02-07,0
4330,Montserrat,United Kingdom,2020-02-07,0
4331,,United Kingdom,2020-02-07,0
4332,,Uruguay,2020-02-07,0
4333,,US,2020-02-07,0
4334,,Uzbekistan,2020-02-07,0
4335,,Venezuela,2020-02-07,0
4336,,Vietnam,2020-02-07,0
4337,,Zambia,2020-02-07,0
4338,,Zimbabwe,2020-02-07,0
4339,Diamond Princess,Canada,2020-02-07,0
4340,,Dominica,2020-02-07,0
4341,,Grenada,2020-02-07,0
4342,,Mozambique,2020-02-07,0
4343,,Syria,2020-02-07,0
4344,,Belize,2020-02-07,0
4345,Recovered,Canada,2020-02-07,0
4346,,Laos,2020-02-07,0
4347,,Libya,2020-02-07,0
4348,,Guinea-Bissau,2020-02-07,0
4349,,Mali,2020-02-07,0
4350,,Saint Kitts and Nevis,2020-02-07,0
4351,Northwest Territories,Canada,2020-02-07,0
4352,Yukon,Canada,2020-02-07,0
4353,,Burma,2020-02-07,0
4354,Anguilla,United Kingdom,2020-02-07,0
4355,British Virgin Islands,United Kingdom,2020-02-07,0
4356,Turks and Caicos Islands,United Kingdom,2020-02-07,0
4357,,Botswana,2020-02-07,0
4358,,Burundi,2020-02-07,0
4359,,Sierra Leone,2020-02-07,0
4360,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-02-07,0
4361,,Malawi,2020-02-07,0
4362,Falkland Islands (Malvinas),United Kingdom,2020-02-07,0
4363,Saint Pierre and Miquelon,France,2020-02-07,0
4364,,South Sudan,2020-02-07,0
4365,,Sao Tome and Principe,2020-02-07,0
4366,,Yemen,2020-02-07,0
4367,,Comoros,2020-02-07,0
4368,,Tajikistan,2020-02-07,0
4369,,Afghanistan,2020-02-08,0
4370,,Albania,2020-02-08,0
4371,,Algeria,2020-02-08,0
4372,,Andorra,2020-02-08,0
4373,,Angola,2020-02-08,0
4374,,Antigua and Barbuda,2020-02-08,0
4375,,Argentina,2020-02-08,0
4376,,Armenia,2020-02-08,0
4377,Australian Capital Territory,Australia,2020-02-08,0
4378,New South Wales,Australia,2020-02-08,0
4379,Northern Territory,Australia,2020-02-08,0
4380,Queensland,Australia,2020-02-08,0
4381,South Australia,Australia,2020-02-08,0
4382,Tasmania,Australia,2020-02-08,0
4383,Victoria,Australia,2020-02-08,0
4384,Western Australia,Australia,2020-02-08,0
4385,,Austria,2020-02-08,0
4386,,Azerbaijan,2020-02-08,0
4387,,Bahamas,2020-02-08,0
4388,,Bahrain,2020-02-08,0
4389,,Bangladesh,2020-02-08,0
4390,,Barbados,2020-02-08,0
4391,,Belarus,2020-02-08,0
4392,,Belgium,2020-02-08,0
4393,,Benin,2020-02-08,0
4394,,Bhutan,2020-02-08,0
4395,,Bolivia,2020-02-08,0
4396,,Bosnia and Herzegovina,2020-02-08,0
4397,,Brazil,2020-02-08,0
4398,,Brunei,2020-02-08,0
4399,,Bulgaria,2020-02-08,0
4400,,Burkina Faso,2020-02-08,0
4401,,Cabo Verde,2020-02-08,0
4402,,Cambodia,2020-02-08,0
4403,,Cameroon,2020-02-08,0
4404,Alberta,Canada,2020-02-08,0
4405,British Columbia,Canada,2020-02-08,0
4406,Grand Princess,Canada,2020-02-08,0
4407,Manitoba,Canada,2020-02-08,0
4408,New Brunswick,Canada,2020-02-08,0
4409,Newfoundland and Labrador,Canada,2020-02-08,0
4410,Nova Scotia,Canada,2020-02-08,0
4411,Ontario,Canada,2020-02-08,0
4412,Prince Edward Island,Canada,2020-02-08,0
4413,Quebec,Canada,2020-02-08,0
4414,Saskatchewan,Canada,2020-02-08,0
4415,,Central African Republic,2020-02-08,0
4416,,Chad,2020-02-08,0
4417,,Chile,2020-02-08,0
4418,Anhui,China,2020-02-08,0
4419,Beijing,China,2020-02-08,2
4420,Chongqing,China,2020-02-08,2
4421,Fujian,China,2020-02-08,0
4422,Gansu,China,2020-02-08,1
4423,Guangdong,China,2020-02-08,1
4424,Guangxi,China,2020-02-08,0
4425,Guizhou,China,2020-02-08,1
4426,Hainan,China,2020-02-08,2
4427,Hebei,China,2020-02-08,1
4428,Heilongjiang,China,2020-02-08,5
4429,Henan,China,2020-02-08,4
4430,Hong Kong,China,2020-02-08,1
4431,Hubei,China,2020-02-08,780
4432,Hunan,China,2020-02-08,1
4433,Inner Mongolia,China,2020-02-08,0
4434,Jiangsu,China,2020-02-08,0
4435,Jiangxi,China,2020-02-08,0
4436,Jilin,China,2020-02-08,1
4437,Liaoning,China,2020-02-08,0
4438,Macau,China,2020-02-08,0
4439,Ningxia,China,2020-02-08,0
4440,Qinghai,China,2020-02-08,0
4441,Shaanxi,China,2020-02-08,0
4442,Shandong,China,2020-02-08,0
4443,Shanghai,China,2020-02-08,1
4444,Shanxi,China,2020-02-08,0
4445,Sichuan,China,2020-02-08,1
4446,Tianjin,China,2020-02-08,1
4447,Tibet,China,2020-02-08,0
4448,Xinjiang,China,2020-02-08,0
4449,Yunnan,China,2020-02-08,0
4450,Zhejiang,China,2020-02-08,0
4451,,Colombia,2020-02-08,0
4452,,Costa Rica,2020-02-08,0
4453,,Cote d'Ivoire,2020-02-08,0
4454,,Croatia,2020-02-08,0
4455,,Cuba,2020-02-08,0
4456,,Cyprus,2020-02-08,0
4457,,Czechia,2020-02-08,0
4458,Faroe Islands,Denmark,2020-02-08,0
4459,Greenland,Denmark,2020-02-08,0
4460,,Denmark,2020-02-08,0
4461,,Djibouti,2020-02-08,0
4462,,Dominican Republic,2020-02-08,0
4463,,Ecuador,2020-02-08,0
4464,,Egypt,2020-02-08,0
4465,,El Salvador,2020-02-08,0
4466,,Equatorial Guinea,2020-02-08,0
4467,,Eritrea,2020-02-08,0
4468,,Estonia,2020-02-08,0
4469,,Eswatini,2020-02-08,0
4470,,Ethiopia,2020-02-08,0
4471,,Fiji,2020-02-08,0
4472,,Finland,2020-02-08,0
4473,French Guiana,France,2020-02-08,0
4474,French Polynesia,France,2020-02-08,0
4475,Guadeloupe,France,2020-02-08,0
4476,Mayotte,France,2020-02-08,0
4477,New Caledonia,France,2020-02-08,0
4478,Reunion,France,2020-02-08,0
4479,Saint Barthelemy,France,2020-02-08,0
4480,St Martin,France,2020-02-08,0
4481,Martinique,France,2020-02-08,0
4482,,France,2020-02-08,0
4483,,Gabon,2020-02-08,0
4484,,Gambia,2020-02-08,0
4485,,Georgia,2020-02-08,0
4486,,Germany,2020-02-08,0
4487,,Ghana,2020-02-08,0
4488,,Greece,2020-02-08,0
4489,,Guatemala,2020-02-08,0
4490,,Guinea,2020-02-08,0
4491,,Guyana,2020-02-08,0
4492,,Haiti,2020-02-08,0
4493,,Honduras,2020-02-08,0
4494,,Hungary,2020-02-08,0
4495,,Iceland,2020-02-08,0
4496,,India,2020-02-08,0
4497,,Indonesia,2020-02-08,0
4498,,Iran,2020-02-08,0
4499,,Iraq,2020-02-08,0
4500,,Ireland,2020-02-08,0
4501,,Israel,2020-02-08,0
4502,,Italy,2020-02-08,0
4503,,Jamaica,2020-02-08,0
4504,,Japan,2020-02-08,0
4505,,Jordan,2020-02-08,0
4506,,Kazakhstan,2020-02-08,0
4507,,Kenya,2020-02-08,0
4508,,"Korea, South",2020-02-08,0
4509,,Kuwait,2020-02-08,0
4510,,Kyrgyzstan,2020-02-08,0
4511,,Latvia,2020-02-08,0
4512,,Lebanon,2020-02-08,0
4513,,Liberia,2020-02-08,0
4514,,Liechtenstein,2020-02-08,0
4515,,Lithuania,2020-02-08,0
4516,,Luxembourg,2020-02-08,0
4517,,Madagascar,2020-02-08,0
4518,,Malaysia,2020-02-08,0
4519,,Maldives,2020-02-08,0
4520,,Malta,2020-02-08,0
4521,,Mauritania,2020-02-08,0
4522,,Mauritius,2020-02-08,0
4523,,Mexico,2020-02-08,0
4524,,Moldova,2020-02-08,0
4525,,Monaco,2020-02-08,0
4526,,Mongolia,2020-02-08,0
4527,,Montenegro,2020-02-08,0
4528,,Morocco,2020-02-08,0
4529,,Namibia,2020-02-08,0
4530,,Nepal,2020-02-08,0
4531,Aruba,Netherlands,2020-02-08,0
4532,Curacao,Netherlands,2020-02-08,0
4533,Sint Maarten,Netherlands,2020-02-08,0
4534,,Netherlands,2020-02-08,0
4535,,New Zealand,2020-02-08,0
4536,,Nicaragua,2020-02-08,0
4537,,Niger,2020-02-08,0
4538,,Nigeria,2020-02-08,0
4539,,North Macedonia,2020-02-08,0
4540,,Norway,2020-02-08,0
4541,,Oman,2020-02-08,0
4542,,Pakistan,2020-02-08,0
4543,,Panama,2020-02-08,0
4544,,Papua New Guinea,2020-02-08,0
4545,,Paraguay,2020-02-08,0
4546,,Peru,2020-02-08,0
4547,,Philippines,2020-02-08,1
4548,,Poland,2020-02-08,0
4549,,Portugal,2020-02-08,0
4550,,Qatar,2020-02-08,0
4551,,Romania,2020-02-08,0
4552,,Russia,2020-02-08,0
4553,,Rwanda,2020-02-08,0
4554,,Saint Lucia,2020-02-08,0
4555,,Saint Vincent and the Grenadines,2020-02-08,0
4556,,San Marino,2020-02-08,0
4557,,Saudi Arabia,2020-02-08,0
4558,,Senegal,2020-02-08,0
4559,,Serbia,2020-02-08,0
4560,,Seychelles,2020-02-08,0
4561,,Singapore,2020-02-08,0
4562,,Slovakia,2020-02-08,0
4563,,Slovenia,2020-02-08,0
4564,,Somalia,2020-02-08,0
4565,,South Africa,2020-02-08,0
4566,,Spain,2020-02-08,0
4567,,Sri Lanka,2020-02-08,0
4568,,Sudan,2020-02-08,0
4569,,Suriname,2020-02-08,0
4570,,Sweden,2020-02-08,0
4571,,Switzerland,2020-02-08,0
4572,,Taiwan*,2020-02-08,0
4573,,Tanzania,2020-02-08,0
4574,,Thailand,2020-02-08,0
4575,,Togo,2020-02-08,0
4576,,Trinidad and Tobago,2020-02-08,0
4577,,Tunisia,2020-02-08,0
4578,,Turkey,2020-02-08,0
4579,,Uganda,2020-02-08,0
4580,,Ukraine,2020-02-08,0
4581,,United Arab Emirates,2020-02-08,0
4582,Bermuda,United Kingdom,2020-02-08,0
4583,Cayman Islands,United Kingdom,2020-02-08,0
4584,Channel Islands,United Kingdom,2020-02-08,0
4585,Gibraltar,United Kingdom,2020-02-08,0
4586,Isle of Man,United Kingdom,2020-02-08,0
4587,Montserrat,United Kingdom,2020-02-08,0
4588,,United Kingdom,2020-02-08,0
4589,,Uruguay,2020-02-08,0
4590,,US,2020-02-08,0
4591,,Uzbekistan,2020-02-08,0
4592,,Venezuela,2020-02-08,0
4593,,Vietnam,2020-02-08,0
4594,,Zambia,2020-02-08,0
4595,,Zimbabwe,2020-02-08,0
4596,Diamond Princess,Canada,2020-02-08,0
4597,,Dominica,2020-02-08,0
4598,,Grenada,2020-02-08,0
4599,,Mozambique,2020-02-08,0
4600,,Syria,2020-02-08,0
4601,,Belize,2020-02-08,0
4602,Recovered,Canada,2020-02-08,0
4603,,Laos,2020-02-08,0
4604,,Libya,2020-02-08,0
4605,,Guinea-Bissau,2020-02-08,0
4606,,Mali,2020-02-08,0
4607,,Saint Kitts and Nevis,2020-02-08,0
4608,Northwest Territories,Canada,2020-02-08,0
4609,Yukon,Canada,2020-02-08,0
4610,,Burma,2020-02-08,0
4611,Anguilla,United Kingdom,2020-02-08,0
4612,British Virgin Islands,United Kingdom,2020-02-08,0
4613,Turks and Caicos Islands,United Kingdom,2020-02-08,0
4614,,Botswana,2020-02-08,0
4615,,Burundi,2020-02-08,0
4616,,Sierra Leone,2020-02-08,0
4617,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-02-08,0
4618,,Malawi,2020-02-08,0
4619,Falkland Islands (Malvinas),United Kingdom,2020-02-08,0
4620,Saint Pierre and Miquelon,France,2020-02-08,0
4621,,South Sudan,2020-02-08,0
4622,,Sao Tome and Principe,2020-02-08,0
4623,,Yemen,2020-02-08,0
4624,,Comoros,2020-02-08,0
4625,,Tajikistan,2020-02-08,0
4626,,Afghanistan,2020-02-09,0
4627,,Albania,2020-02-09,0
4628,,Algeria,2020-02-09,0
4629,,Andorra,2020-02-09,0
4630,,Angola,2020-02-09,0
4631,,Antigua and Barbuda,2020-02-09,0
4632,,Argentina,2020-02-09,0
4633,,Armenia,2020-02-09,0
4634,Australian Capital Territory,Australia,2020-02-09,0
4635,New South Wales,Australia,2020-02-09,0
4636,Northern Territory,Australia,2020-02-09,0
4637,Queensland,Australia,2020-02-09,0
4638,South Australia,Australia,2020-02-09,0
4639,Tasmania,Australia,2020-02-09,0
4640,Victoria,Australia,2020-02-09,0
4641,Western Australia,Australia,2020-02-09,0
4642,,Austria,2020-02-09,0
4643,,Azerbaijan,2020-02-09,0
4644,,Bahamas,2020-02-09,0
4645,,Bahrain,2020-02-09,0
4646,,Bangladesh,2020-02-09,0
4647,,Barbados,2020-02-09,0
4648,,Belarus,2020-02-09,0
4649,,Belgium,2020-02-09,0
4650,,Benin,2020-02-09,0
4651,,Bhutan,2020-02-09,0
4652,,Bolivia,2020-02-09,0
4653,,Bosnia and Herzegovina,2020-02-09,0
4654,,Brazil,2020-02-09,0
4655,,Brunei,2020-02-09,0
4656,,Bulgaria,2020-02-09,0
4657,,Burkina Faso,2020-02-09,0
4658,,Cabo Verde,2020-02-09,0
4659,,Cambodia,2020-02-09,0
4660,,Cameroon,2020-02-09,0
4661,Alberta,Canada,2020-02-09,0
